timestep_time;vehicle_angle;vehicle_id;vehicle_lane;vehicle_pos;vehicle_slope;vehicle_speed;vehicle_type;vehicle_x;vehicle_y
109.00;179.285464;38;-19786541#0_0;9.151279;0.000000;9.518732;DEFAULT_VEHTYPE;9.230016;45.476711
109.00;179.216938;41;-264485089_0;155.354341;0.000000;12.515723;DEFAULT_VEHTYPE;9.234357;45.475483
109.00;89.430339;42;60361104#6_0;60.446059;0.000000;8.612575;DEFAULT_VEHTYPE;9.234062;45.476930
109.00;89.415634;48;:1492437131_2_0;2.711520;0.000000;5.380195;DEFAULT_VEHTYPE;9.234263;45.476931
109.00;179.290824;9;-19786541#0_0;60.792427;0.000000;11.182043;DEFAULT_VEHTYPE;9.230022;45.476246
110.00;89.430339;12;60361104#6_0;11.020224;0.000000;14.095706;DEFAULT_VEHTYPE;9.233430;45.476927
110.00;359.068729;13;211138994#0_0;60.947905;0.000000;0.000000;DEFAULT_VEHTYPE;9.230012;45.479123
110.00;359.068729;14;211138994#0_0;19.286389;0.000000;11.328438;DEFAULT_VEHTYPE;9.230019;45.478748
110.00;359.068729;16;211138994#0_0;40.251779;0.000000;11.464112;DEFAULT_VEHTYPE;9.230015;45.478937
110.00;179.208794;20;-263965140#2_0;63.497383;0.000000;13.224340;DEFAULT_VEHTYPE;9.230010;45.477092
110.00;359.027410;25;:4321237112_0_0;3.238910;0.000000;0.000000;DEFAULT_VEHTYPE;9.230011;45.479190
110.00;179.426402;26;-264485089_0;264.950698;0.000000;11.903144;DEFAULT_VEHTYPE;9.234365;45.474496
110.00;358.954203;30;263965140#3_0;78.279647;0.000000;15.329660;DEFAULT_VEHTYPE;9.230025;45.478424
110.00;179.286713;31;-19786541#0_0;187.548529;0.000000;15.979453;DEFAULT_VEHTYPE;9.230038;45.475105
110.00;179.285464;36;-19786541#0_0;50.888875;0.000000;11.003353;DEFAULT_VEHTYPE;9.230021;45.476335
110.00;179.285464;38;-19786541#0_0;20.292053;0.000000;11.140773;DEFAULT_VEHTYPE;9.230017;45.476610
110.00;179.740952;41;-264485089_0;168.459849;0.000000;13.105508;DEFAULT_VEHTYPE;9.234358;45.475365
110.00;89.430339;42;60361104#6_0;66.619686;0.000000;6.173626;DEFAULT_VEHTYPE;9.234141;45.476930
110.00;74.397983;48;:2701614261_7_0;4.630526;0.000000;5.969005;DEFAULT_VEHTYPE;9.234335;45.476943
110.00;179.290824;9;-19786541#0_0;71.900758;0.000000;11.108331;DEFAULT_VEHTYPE;9.230024;45.476146
111.00;89.430339;12;60361104#6_0;24.626788;0.000000;13.606564;DEFAULT_VEHTYPE;9.233604;45.476928
111.00;359.068729;13;211138994#0_0;60.947905;0.000000;0.000000;DEFAULT_VEHTYPE;9.230012;45.479123
111.00;359.068729;14;211138994#0_0;30.204683;0.000000;10.918294;DEFAULT_VEHTYPE;9.230017;45.478846
111.00;359.068729;16;211138994#0_0;48.320812;0.000000;8.069033;DEFAULT_VEHTYPE;9.230014;45.479009
111.00;178.954769;20;-263965140#0_0;0.460971;0.000000;9.503588;DEFAULT_VEHTYPE;9.230011;45.477006
111.00;359.027410;25;:4321237112_0_0;3.238910;0.000000;0.000000;DEFAULT_VEHTYPE;9.230011;45.479190
111.00;179.426402;26;-264485089_0;276.636422;0.000000;11.685725;DEFAULT_VEHTYPE;9.234366;45.474391
111.00;359.028978;30;:249177474_5_0;8.615288;0.000000;15.255641;DEFAULT_VEHTYPE;9.230023;45.478561
111.00;179.286713;31;-19786541#0_0;202.786549;0.000000;15.238020;DEFAULT_VEHTYPE;9.230040;45.474968
111.00;179.290824;36;-19786541#0_0;62.106767;0.000000;11.217892;DEFAULT_VEHTYPE;9.230022;45.476234
111.00;179.285464;38;-19786541#0_0;33.366603;0.000000;13.074550;DEFAULT_VEHTYPE;9.230019;45.476493
111.00;179.740952;41;-264485089_0;181.198445;0.000000;12.738596;DEFAULT_VEHTYPE;9.234359;45.475250
111.00;89.430339;42;60361104#6_0;70.673304;0.000000;4.053618;DEFAULT_VEHTYPE;9.234193;45.476930
111.00;22.320350;48;:2701614261_7_0;10.954337;0.000000;6.323812;DEFAULT_VEHTYPE;9.234373;45.476990
111.00;179.288311;9;-19786541#0_0;82.642070;0.000000;10.741312;DEFAULT_VEHTYPE;9.230025;45.476049
112.00;89.430339;12;60361104#6_0;38.163231;0.000000;13.536442;DEFAULT_VEHTYPE;9.233777;45.476928
112.00;359.068729;13;211138994#0_0;60.947905;0.000000;0.000000;DEFAULT_VEHTYPE;9.230012;45.479123
112.00;359.068729;14;211138994#0_0;39.016323;0.000000;8.811640;DEFAULT_VEHTYPE;9.230016;45.478925
112.00;359.068729;16;211138994#0_0;52.084948;0.000000;3.764136;DEFAULT_VEHTYPE;9.230013;45.479043
112.00;173.879276;20;:205748236_14_0;3.084559;0.000000;5.003588;DEFAULT_VEHTYPE;9.230018;45.476962
112.00;359.027410;25;:4321237112_0_0;3.238910;0.000000;0.000000;DEFAULT_VEHTYPE;9.230011;45.479190
112.00;359.068729;30;211138994#0_0;12.263402;0.000000;13.688114;DEFAULT_VEHTYPE;9.230020;45.478685
112.00;179.286713;31;-19786541#0_0;218.788292;0.000000;16.001743;DEFAULT_VEHTYPE;9.230042;45.474824
112.00;179.290824;36;-19786541#0_0;72.835423;0.000000;10.728656;DEFAULT_VEHTYPE;9.230024;45.476137
112.00;179.285464;38;-19786541#0_0;46.637488;0.000000;13.270884;DEFAULT_VEHTYPE;9.230021;45.476373
112.00;179.740952;41;-264485089_0;193.346882;0.000000;12.148437;DEFAULT_VEHTYPE;9.234359;45.475141
112.00;89.415356;42;:1492437131_2_0;2.762719;0.000000;5.509415;DEFAULT_VEHTYPE;9.234263;45.476931
112.00;0.881516;48;264485075_0;4.490242;0.000000;6.705904;DEFAULT_VEHTYPE;9.234377;45.477050
112.00;179.286713;9;-19786541#0_0;94.097647;0.000000;11.455577;DEFAULT_VEHTYPE;9.230026;45.475946
113.00;89.430339;12;60361104#6_0;52.064566;0.000000;13.901335;DEFAULT_VEHTYPE;9.233955;45.476929
113.00;359.068729;13;211138994#0_0;60.947905;0.000000;0.000000;DEFAULT_VEHTYPE;9.230012;45.479123
113.00;359.068729;14;211138994#0_0;43.327963;0.000000;4.311640;DEFAULT_VEHTYPE;9.230015;45.478964
113.00;359.068729;16;211138994#0_0;52.843677;0.000000;0.758729;DEFAULT_VEHTYPE;9.230013;45.479050
113.00;132.987215;20;:205748236_18_0;3.937920;0.000000;6.753361;DEFAULT_VEHTYPE;9.230071;45.476917
113.00;359.027410;25;:4321237112_0_0;3.238910;0.000000;0.000000;DEFAULT_VEHTYPE;9.230011;45.479190
113.00;359.068729;30;211138994#0_0;23.318784;0.000000;11.055382;DEFAULT_VEHTYPE;9.230018;45.478784
113.00;179.286713;31;-19786541#0_0;234.583649;0.000000;15.795357;DEFAULT_VEHTYPE;9.230044;45.474682
113.00;179.287167;36;-19786541#0_0;84.033977;0.000000;11.198555;DEFAULT_VEHTYPE;9.230025;45.476037
113.00;179.290824;38;-19786541#0_0;58.806841;0.000000;12.169354;DEFAULT_VEHTYPE;9.230022;45.476264
113.00;179.426402;41;-264485089_0;205.454751;0.000000;12.107869;DEFAULT_VEHTYPE;9.234360;45.475032
113.00;78.569711;42;:2701614261_8_0;1.558295;0.000000;2.845576;DEFAULT_VEHTYPE;9.234296;45.476939
113.00;0.169085;48;264485075_0;13.574911;0.000000;9.084669;DEFAULT_VEHTYPE;9.234378;45.477132
113.00;179.286713;9;-19786541#0_0;105.402629;0.000000;11.304982;DEFAULT_VEHTYPE;9.230028;45.475844
114.00;89.430339;12;60361104#6_0;61.780625;0.000000;9.716059;DEFAULT_VEHTYPE;9.234079;45.476930
114.00;359.068729;13;211138994#0_0;60.947905;0.000000;0.000000;DEFAULT_VEHTYPE;9.230012;45.479123
114.00;359.068729;14;211138994#0_0;44.663323;0.000000;1.335360;DEFAULT_VEHTYPE;9.230015;45.478976
114.00;359.068729;16;211138994#0_0;53.169321;0.000000;0.325644;DEFAULT_VEHTYPE;9.230013;45.479053
114.00;92.727846;20;:1492437129_2_0;1.557891;0.000000;7.369971;DEFAULT_VEHTYPE;9.230164;45.476911
114.00;359.027410;25;:4321237112_0_0;3.238910;0.000000;0.000000;DEFAULT_VEHTYPE;9.230011;45.479190
114.00;359.068729;30;211138994#0_0;31.604823;0.000000;8.286039;DEFAULT_VEHTYPE;9.230017;45.478859
114.00;179.293075;31;-19786541#0_0;250.024657;0.000000;15.441008;DEFAULT_VEHTYPE;9.230045;45.474543
114.00;179.286713;36;-19786541#0_0;95.629187;0.000000;11.595210;DEFAULT_VEHTYPE;9.230027;45.475932
114.00;179.290824;38;-19786541#0_0;71.930575;0.000000;13.123734;DEFAULT_VEHTYPE;9.230024;45.476146
114.00;179.426402;41;-264485089_0;218.281864;0.000000;12.827113;DEFAULT_VEHTYPE;9.234361;45.474916
114.00;347.043735;42;:1492437131_0_0;0.321548;0.000000;3.633253;DEFAULT_VEHTYPE;9.234273;45.476960
114.00;0.169085;48;264485075_0;20.705909;0.000000;7.130998;DEFAULT_VEHTYPE;9.234378;45.477196
114.00;179.286713;9;-19786541#0_0;116.923945;0.000000;11.521316;DEFAULT_VEHTYPE;9.230029;45.475741
115.00;89.430339;12;60361104#6_0;70.185446;0.000000;8.404822;DEFAULT_VEHTYPE;9.234187;45.476930
115.00;359.068729;13;211138994#0_0;60.947905;0.000000;0.000000;DEFAULT_VEHTYPE;9.230012;45.479123
115.00;359.068729;14;211138994#0_0;45.600660;0.000000;0.937337;DEFAULT_VEHTYPE;9.230014;45.478985
115.00;359.068729;16;211138994#0_0;53.337316;0.000000;0.167995;DEFAULT_VEHTYPE;9.230013;45.479054
115.00;89.390071;20;60361104#2_0;3.360910;0.000000;9.413019;DEFAULT_VEHTYPE;9.230283;45.476911
115.00;359.027410;25;:4321237112_0_0;3.238910;0.000000;0.000000;DEFAULT_VEHTYPE;9.230011;45.479190
115.00;359.068729;30;211138994#0_0;36.374728;0.000000;4.769905;DEFAULT_VEHTYPE;9.230016;45.478902
115.00;179.286713;36;-19786541#0_0;106.634810;0.000000;11.005623;DEFAULT_VEHTYPE;9.230028;45.475833
115.00;179.286713;38;-19786541#0_0;84.823972;0.000000;12.893397;DEFAULT_VEHTYPE;9.230025;45.476030
115.00;179.426402;41;-264485089_0;231.005706;0.000000;12.723842;DEFAULT_VEHTYPE;9.234362;45.474802
115.00;269.411108;42;-60361104#6_0;1.458238;0.000000;4.976690;DEFAULT_VEHTYPE;9.234209;45.476959
115.00;0.169085;48;264485075_0;23.336906;0.000000;2.630998;DEFAULT_VEHTYPE;9.234379;45.477220
115.00;179.286713;9;-19786541#0_0;128.143070;0.000000;11.219126;DEFAULT_VEHTYPE;9.230031;45.475640
116.00;89.420214;12;:1492437131_2_0;1.867677;0.000000;5.102230;DEFAULT_VEHTYPE;9.234252;45.476931
116.00;359.068729;13;211138994#0_0;60.947905;0.000000;0.000000;DEFAULT_VEHTYPE;9.230012;45.479123
116.00;359.068729;14;211138994#0_0;45.747862;0.000000;0.147203;DEFAULT_VEHTYPE;9.230014;45.478986
116.00;359.068729;16;211138994#0_0;53.434559;0.000000;0.097243;DEFAULT_VEHTYPE;9.230013;45.479055
116.00;89.428140;20;60361104#2_0;14.656309;0.000000;11.295399;DEFAULT_VEHTYPE;9.230428;45.476912
116.00;359.027410;25;:4321237112_0_0;3.238910;0.000000;0.000000;DEFAULT_VEHTYPE;9.230011;45.479190
116.00;359.068729;30;211138994#0_0;37.365331;0.000000;0.990603;DEFAULT_VEHTYPE;9.230016;45.478911
116.00;179.286713;36;-19786541#0_0;118.083379;0.000000;11.448569;DEFAULT_VEHTYPE;9.230029;45.475730
116.00;179.286713;38;-19786541#0_0;96.224181;0.000000;11.400209;DEFAULT_VEHTYPE;9.230027;45.475927
116.00;179.426402;41;-264485089_0;243.330682;0.000000;12.324976;DEFAULT_VEHTYPE;9.234363;45.474691
116.00;269.430339;42;-60361104#6_0;8.245518;0.000000;6.787280;DEFAULT_VEHTYPE;9.234122;45.476959
116.00;337.931860;48;:283840346_6_0;0.100000;0.000000;2.833094;DEFAULT_VEHTYPE;9.234357;45.477238
116.00;179.286713;9;-19786541#0_0;139.752372;0.000000;11.609302;DEFAULT_VEHTYPE;9.230032;45.475535
117.00;113.145297;12;:2701614261_6_0;4.216882;0.000000;6.399205;DEFAULT_VEHTYPE;9.234325;45.476914
117.00;359.068729;13;211138994#0_0;60.947905;0.000000;0.000000;DEFAULT_VEHTYPE;9.230012;45.479123
117.00;359.068729;14;211138994#0_0;45.849589;0.000000;0.101727;DEFAULT_VEHTYPE;9.230014;45.478987
117.00;359.068729;16;211138994#0_0;53.444310;0.000000;0.009750;DEFAULT_VEHTYPE;9.230013;45.479055
117.00;89.428140;20;60361104#2_0;27.595308;0.000000;12.938999;DEFAULT_VEHTYPE;9.230594;45.476913
117.00;359.027410;25;:4321237112_0_0;3.238910;0.000000;0.000000;DEFAULT_VEHTYPE;9.230011;45.479190
117.00;359.068729;30;211138994#0_0;38.180139;0.000000;0.814808;DEFAULT_VEHTYPE;9.230016;45.478918
117.00;179.286713;36;-19786541#0_0;130.143595;0.000000;12.060215;DEFAULT_VEHTYPE;9.230031;45.475622
117.00;179.286713;38;-19786541#0_0;107.667284;0.000000;11.443103;DEFAULT_VEHTYPE;9.230028;45.475824
117.00;179.426402;41;-264485089_0;256.462482;0.000000;13.131800;DEFAULT_VEHTYPE;9.234364;45.474573
117.00;269.430339;42;-60361104#6_0;17.524039;0.000000;9.278521;DEFAULT_VEHTYPE;9.234004;45.476958
117.00;261.260119;48;-264485075_0;0.414896;0.000000;2.654896;DEFAULT_VEHTYPE;9.234338;45.477220
117.00;179.286713;9;-19786541#0_0;150.709104;0.000000;10.956732;DEFAULT_VEHTYPE;9.230033;45.475437
118.00;174.552266;12;-264485089_0;2.243045;0.000000;6.076163;DEFAULT_VEHTYPE;9.234337;45.476861
118.00;359.068729;13;211138994#0_0;60.947905;0.000000;0.000000;DEFAULT_VEHTYPE;9.230012;45.479123
118.00;359.068729;14;211138994#0_0;45.934833;0.000000;0.085244;DEFAULT_VEHTYPE;9.230014;45.478988
118.00;359.068729;16;211138994#0_0;53.446868;0.000000;0.002558;DEFAULT_VEHTYPE;9.230013;45.479055
118.00;89.428140;20;60361104#2_0;41.312470;0.000000;13.717163;DEFAULT_VEHTYPE;9.230769;45.476914
118.00;359.027410;25;:4321237112_0_0;3.238910;0.000000;0.000000;DEFAULT_VEHTYPE;9.230011;45.479190
118.00;359.068729;30;211138994#0_0;38.348213;0.000000;0.168074;DEFAULT_VEHTYPE;9.230016;45.478919
118.00;179.286713;36;-19786541#0_0;140.744377;0.000000;10.600782;DEFAULT_VEHTYPE;9.230032;45.475526
118.00;179.286713;38;-19786541#0_0;120.452486;0.000000;12.785203;DEFAULT_VEHTYPE;9.230030;45.475709
118.00;179.426402;41;-264485089_0;269.633032;0.000000;13.170550;DEFAULT_VEHTYPE;9.234365;45.474454
118.00;269.430339;42;-60361104#6_0;28.739260;0.000000;11.215222;DEFAULT_VEHTYPE;9.233860;45.476958
118.00;180.169085;48;-264485075_0;5.058902;0.000000;4.644006;DEFAULT_VEHTYPE;9.234337;45.477178
118.00;179.286713;9;-19786541#0_0;161.375606;0.000000;10.666502;DEFAULT_VEHTYPE;9.230035;45.475341
119.00;179.185711;12;-264485089_0;10.386046;0.000000;8.143000;DEFAULT_VEHTYPE;9.234338;45.476788
119.00;359.068729;13;211138994#0_0;60.947905;0.000000;0.000000;DEFAULT_VEHTYPE;9.230012;45.479123
119.00;359.068729;14;211138994#0_0;45.943289;0.000000;0.008456;DEFAULT_VEHTYPE;9.230014;45.478988
119.00;359.068729;16;211138994#0_0;53.446868;0.000000;0.000000;DEFAULT_VEHTYPE;9.230013;45.479055
119.00;89.434043;20;:7037154502_7_0;1.266800;0.000000;13.054330;DEFAULT_VEHTYPE;9.230936;45.476914
119.00;359.027410;25;:4321237112_0_0;3.238910;0.000000;0.000000;DEFAULT_VEHTYPE;9.230011;45.479190
119.00;359.068729;30;211138994#0_0;38.432902;0.000000;0.084688;DEFAULT_VEHTYPE;9.230016;45.478920
119.00;179.286713;36;-19786541#0_0;151.357996;0.000000;10.613619;DEFAULT_VEHTYPE;9.230033;45.475431
119.00;179.286713;38;-19786541#0_0;131.642751;0.000000;11.190264;DEFAULT_VEHTYPE;9.230031;45.475608
119.00;179.426402;41;-264485089_0;282.848036;0.000000;13.215004;DEFAULT_VEHTYPE;9.234367;45.474335
119.00;269.430339;42;-60361104#6_0;42.133006;0.000000;13.393745;DEFAULT_VEHTYPE;9.233689;45.476957
119.00;180.169085;48;-264485075_0;11.550863;0.000000;6.491962;DEFAULT_VEHTYPE;9.234337;45.477120
119.00;179.286713;9;-19786541#0_0;172.262630;0.000000;10.887024;DEFAULT_VEHTYPE;9.230036;45.475243
120.00;179.185711;12;-264485089_0;20.002759;0.000000;9.616713;DEFAULT_VEHTYPE;9.234339;45.476701
120.00;359.068729;13;211138994#0_0;60.947905;0.000000;0.000000;DEFAULT_VEHTYPE;9.230012;45.479123
120.00;359.068729;14;211138994#0_0;45.944777;0.000000;0.001488;DEFAULT_VEHTYPE;9.230014;45.478988
120.00;359.068729;16;211138994#0_0;53.446868;0.000000;0.000000;DEFAULT_VEHTYPE;9.230013;45.479055
120.00;89.433473;20;60361104#3_0;5.334529;0.000000;13.467728;DEFAULT_VEHTYPE;9.231108;45.476915
120.00;359.027410;25;:4321237112_0_0;3.238910;0.000000;0.000000;DEFAULT_VEHTYPE;9.230011;45.479190
120.00;359.068729;30;211138994#0_0;38.441968;0.000000;0.009067;DEFAULT_VEHTYPE;9.230016;45.478920
120.00;179.286713;36;-19786541#0_0;162.886363;0.000000;11.528367;DEFAULT_VEHTYPE;9.230035;45.475327
120.00;179.286713;38;-19786541#0_0;142.700583;0.000000;11.057832;DEFAULT_VEHTYPE;9.230032;45.475509
120.00;269.430339;42;-60361104#6_0;56.931568;0.000000;14.798562;DEFAULT_VEHTYPE;9.233499;45.476956
120.00;180.169085;48;-264485075_0;19.688710;0.000000;8.137847;DEFAULT_VEHTYPE;9.234336;45.477046
120.00;179.286713;9;-19786541#0_0;183.969393;0.000000;11.706762;DEFAULT_VEHTYPE;9.230037;45.475137
121.00;179.185711;12;-264485089_0;31.624085;0.000000;11.621327;DEFAULT_VEHTYPE;9.234341;45.476596
121.00;359.068729;13;211138994#0_0;60.947905;0.000000;0.000000;DEFAULT_VEHTYPE;9.230012;45.479123
121.00;359.068729;14;211138994#0_0;45.945555;0.000000;0.000778;DEFAULT_VEHTYPE;9.230014;45.478988
121.00;359.068729;16;211138994#0_0;53.446868;0.000000;0.000000;DEFAULT_VEHTYPE;9.230013;45.479055
121.00;89.433473;20;60361104#3_0;18.447683;0.000000;13.113154;DEFAULT_VEHTYPE;9.231276;45.476916
121.00;359.027410;25;:4321237112_0_0;3.238910;0.000000;0.000000;DEFAULT_VEHTYPE;9.230011;45.479190
121.00;359.068729;30;211138994#0_0;38.443544;0.000000;0.001575;DEFAULT_VEHTYPE;9.230016;45.478920
121.00;179.286713;36;-19786541#0_0;174.303092;0.000000;11.416729;DEFAULT_VEHTYPE;9.230036;45.475224
121.00;179.286713;38;-19786541#0_0;153.948001;0.000000;11.247418;DEFAULT_VEHTYPE;9.230034;45.475407
121.00;269.430339;42;-60361104#6_0;71.614277;0.000000;14.682710;DEFAULT_VEHTYPE;9.233312;45.476955
121.00;179.286713;9;-19786541#0_0;195.600867;0.000000;11.631474;DEFAULT_VEHTYPE;9.230039;45.475032
122.00;179.185711;12;-264485089_0;45.405864;0.000000;13.781779;DEFAULT_VEHTYPE;9.234343;45.476472
122.00;359.068729;13;211138994#0_0;60.947905;0.000000;0.000000;DEFAULT_VEHTYPE;9.230012;45.479123
122.00;359.068729;14;211138994#0_0;45.945748;0.000000;0.000193;DEFAULT_VEHTYPE;9.230014;45.478988
122.00;359.068729;16;211138994#0_0;53.446868;0.000000;0.000000;DEFAULT_VEHTYPE;9.230013;45.479055
122.00;89.433473;20;60361104#3_0;32.132699;0.000000;13.685016;DEFAULT_VEHTYPE;9.231451;45.476917
122.00;359.027410;25;:4321237112_0_0;3.238910;0.000000;0.000000;DEFAULT_VEHTYPE;9.230011;45.479190
122.00;359.068729;30;211138994#0_0;38.444509;0.000000;0.000965;DEFAULT_VEHTYPE;9.230016;45.478920
122.00;179.286713;36;-19786541#0_0;186.619295;0.000000;12.316203;DEFAULT_VEHTYPE;9.230038;45.475113
122.00;179.286713;38;-19786541#0_0;165.619845;0.000000;11.671844;DEFAULT_VEHTYPE;9.230035;45.475302
122.00;179.286713;9;-19786541#0_0;207.465598;0.000000;11.864731;DEFAULT_VEHTYPE;9.230040;45.474926
123.00;179.207076;12;-264485089_0;58.948451;0.000000;13.542587;DEFAULT_VEHTYPE;9.234345;45.476350
123.00;359.068729;13;211138994#0_0;60.947905;0.000000;0.000000;DEFAULT_VEHTYPE;9.230012;45.479123
123.00;359.068729;14;211138994#0_0;45.945748;0.000000;0.000000;DEFAULT_VEHTYPE;9.230014;45.478988
123.00;359.068729;16;211138994#0_0;53.446868;0.000000;0.000000;DEFAULT_VEHTYPE;9.230013;45.479055
123.00;89.433473;20;60361104#3_0;45.831110;0.000000;13.698412;DEFAULT_VEHTYPE;9.231627;45.476918
123.00;359.027410;25;:4321237112_0_0;3.238910;0.000000;0.000000;DEFAULT_VEHTYPE;9.230011;45.479190
123.00;359.068729;30;211138994#0_0;38.444652;0.000000;0.000142;DEFAULT_VEHTYPE;9.230016;45.478920
123.00;179.286713;36;-19786541#0_0;198.616156;0.000000;11.996861;DEFAULT_VEHTYPE;9.230039;45.475005
123.00;179.286713;38;-19786541#0_0;178.068540;0.000000;12.448695;DEFAULT_VEHTYPE;9.230037;45.475190
123.00;179.286713;9;-19786541#0_0;218.363789;0.000000;10.898191;DEFAULT_VEHTYPE;9.230042;45.474828
124.00;179.207076;12;-264485089_0;73.096769;0.000000;14.148318;DEFAULT_VEHTYPE;9.234347;45.476223
124.00;359.068729;13;211138994#0_0;60.947905;0.000000;0.000000;DEFAULT_VEHTYPE;9.230012;45.479123
124.00;359.068729;14;211138994#0_0;45.945748;0.000000;0.000000;DEFAULT_VEHTYPE;9.230014;45.478988
124.00;359.068729;16;211138994#0_0;53.446868;0.000000;0.000000;DEFAULT_VEHTYPE;9.230013;45.479055
124.00;89.433473;20;60361104#3_0;59.660344;0.000000;13.829234;DEFAULT_VEHTYPE;9.231803;45.476919
124.00;359.027410;25;:4321237112_0_0;3.238910;0.000000;0.000000;DEFAULT_VEHTYPE;9.230011;45.479190
124.00;359.068729;30;211138994#0_0;38.444652;0.000000;0.000000;DEFAULT_VEHTYPE;9.230016;45.478920
124.00;179.286713;36;-19786541#0_0;209.274787;0.000000;10.658632;DEFAULT_VEHTYPE;9.230040;45.474909
124.00;179.286713;38;-19786541#0_0;190.061045;0.000000;11.992505;DEFAULT_VEHTYPE;9.230038;45.475082
124.00;179.286713;9;-19786541#0_0;229.854953;0.000000;11.491164;DEFAULT_VEHTYPE;9.230043;45.474724
125.00;179.207076;12;-264485089_0;87.108595;0.000000;14.011826;DEFAULT_VEHTYPE;9.234349;45.476097
125.00;359.068729;13;211138994#0_0;60.947905;0.000000;0.000000;DEFAULT_VEHTYPE;9.230012;45.479123
125.00;359.068729;14;211138994#0_0;45.945748;0.000000;0.000000;DEFAULT_VEHTYPE;9.230014;45.478988
125.00;359.068729;16;211138994#0_0;53.446868;0.000000;0.000000;DEFAULT_VEHTYPE;9.230013;45.479055
125.00;89.433473;20;60361104#3_0;72.649535;0.000000;12.989191;DEFAULT_VEHTYPE;9.231970;45.476919
125.00;359.027410;25;:4321237112_0_0;3.238910;0.000000;0.000000;DEFAULT_VEHTYPE;9.230011;45.479190
125.00;359.068729;30;211138994#0_0;38.444652;0.000000;0.000000;DEFAULT_VEHTYPE;9.230016;45.478920
125.00;179.286713;36;-19786541#0_0;221.083845;0.000000;11.809058;DEFAULT_VEHTYPE;9.230042;45.474803
125.00;179.286713;38;-19786541#0_0;200.899934;0.000000;10.838889;DEFAULT_VEHTYPE;9.230039;45.474985
125.00;179.286713;9;-19786541#0_0;241.456430;0.000000;11.601476;DEFAULT_VEHTYPE;9.230044;45.474620
126.00;179.418344;12;-264485089_0;100.980388;0.000000;13.871794;DEFAULT_VEHTYPE;9.234350;45.475972
126.00;359.068729;13;211138994#0_0;60.947905;0.000000;0.000000;DEFAULT_VEHTYPE;9.230012;45.479123
126.00;359.068729;14;211138994#0_0;45.945748;0.000000;0.000000;DEFAULT_VEHTYPE;9.230014;45.478988
126.00;359.068729;16;211138994#0_0;53.446868;0.000000;0.000000;DEFAULT_VEHTYPE;9.230013;45.479055
126.00;89.433473;20;60361104#3_0;86.088635;0.000000;13.439100;DEFAULT_VEHTYPE;9.232142;45.476920
126.00;359.027410;25;:4321237112_0_0;3.238910;0.000000;0.000000;DEFAULT_VEHTYPE;9.230011;45.479190
126.00;359.068729;30;211138994#0_0;38.444652;0.000000;0.000000;DEFAULT_VEHTYPE;9.230016;45.478920
126.00;179.286713;36;-19786541#0_0;232.278161;0.000000;11.194315;DEFAULT_VEHTYPE;9.230043;45.474702
126.00;179.286713;38;-19786541#0_0;212.588769;0.000000;11.688835;DEFAULT_VEHTYPE;9.230041;45.474880
126.00;179.310246;9;-19786541#0_0;252.575746;0.000000;11.119316;DEFAULT_VEHTYPE;9.230046;45.474520
127.00;179.216938;12;-264485089_0;114.386697;0.000000;13.406309;DEFAULT_VEHTYPE;9.234352;45.475851
127.00;359.068729;13;211138994#0_0;60.947905;0.000000;0.000000;DEFAULT_VEHTYPE;9.230012;45.479123
127.00;359.068729;14;211138994#0_0;45.945748;0.000000;0.000000;DEFAULT_VEHTYPE;9.230014;45.478988
127.00;359.068729;16;211138994#0_0;53.446868;0.000000;0.000000;DEFAULT_VEHTYPE;9.230013;45.479055
127.00;89.412642;20;:5912731022_7_0;0.571242;0.000000;14.092607;DEFAULT_VEHTYPE;9.232322;45.476921
127.00;359.027410;25;:4321237112_0_0;3.238910;0.000000;0.000000;DEFAULT_VEHTYPE;9.230011;45.479190
127.00;359.068729;30;211138994#0_0;38.444652;0.000000;0.000000;DEFAULT_VEHTYPE;9.230016;45.478920
127.00;179.286713;36;-19786541#0_0;243.032981;0.000000;10.754820;DEFAULT_VEHTYPE;9.230045;45.474606
127.00;179.286713;38;-19786541#0_0;222.987784;0.000000;10.399015;DEFAULT_VEHTYPE;9.230042;45.474786
128.00;179.216938;12;-264485089_0;127.653755;0.000000;13.267057;DEFAULT_VEHTYPE;9.234354;45.475732
128.00;359.068729;13;211138994#0_0;60.947905;0.000000;0.000000;DEFAULT_VEHTYPE;9.230012;45.479123
128.00;359.068729;14;211138994#0_0;45.945748;0.000000;0.000000;DEFAULT_VEHTYPE;9.230014;45.478988
128.00;359.068729;16;211138994#0_0;53.446868;0.000000;0.000000;DEFAULT_VEHTYPE;9.230013;45.479055
128.00;89.430440;20;60361104#5_0;6.599966;0.000000;13.408724;DEFAULT_VEHTYPE;9.232493;45.476922
128.00;359.027410;25;:4321237112_0_0;3.238910;0.000000;0.000000;DEFAULT_VEHTYPE;9.230011;45.479190
128.00;359.068729;30;211138994#0_0;38.444652;0.000000;0.000000;DEFAULT_VEHTYPE;9.230016;45.478920
128.00;179.320367;36;-19786541#0_0;255.252735;0.000000;12.219754;DEFAULT_VEHTYPE;9.230046;45.474496
128.00;179.286713;38;-19786541#0_0;233.336514;0.000000;10.348730;DEFAULT_VEHTYPE;9.230043;45.474693
129.00;179.216938;12;-264485089_0;140.988798;0.000000;13.335043;DEFAULT_VEHTYPE;9.234356;45.475612
